,User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
20,"[-1.09282039e-01  2.66518772e-01  3.13938446e-02  1.10634647e-01
 -9.27497670e-02 -2.72253692e-01  3.61691564e-01  6.10355377e-01
 -2.92522609e-01  3.61914635e-02 -1.37864575e-01 -4.16457593e-01
 -3.80119272e-02  6.22494593e-02 -3.24907638e-02 -4.03034478e-01
  6.86232895e-02 -4.74938065e-01 -6.28200620e-02 -5.11946321e-01
  2.41547853e-01  5.58694005e-02  6.30690977e-02 -7.09205568e-02
 -3.62772286e-01  1.50146550e-02 -3.67943905e-02 -1.69980168e-01
 -2.92665333e-01  3.26973945e-02  1.54122189e-01  6.32817149e-02
  1.65476352e-01 -1.44145459e-01 -1.21148162e-01  4.57037300e-01
  1.69105619e-01 -3.07580709e-01 -1.85623169e-01 -6.36892676e-01
 -7.54928440e-02 -2.27026001e-01 -2.16141775e-01 -3.40670310e-02
  3.44086498e-01 -1.22170083e-01  1.67301744e-01 -1.79079976e-02
 -1.53685538e-02  9.98877212e-02  1.51803225e-01 -1.58968076e-01
 -2.01618224e-01  1.35694906e-01 -2.42537335e-01  9.03503299e-02
  1.24052107e-01 -1.54282227e-01 -2.43296519e-01 -1.39632910e-01
  1.62231714e-01  1.00484006e-01  1.04322061e-01 -2.57914871e-01
 -4.01280731e-01  2.73254693e-01  1.62525997e-01  4.89400715e-01
 -5.73155880e-01  3.69985163e-01 -1.47458807e-01  1.41339913e-01
  1.88490659e-01  5.61678410e-02  3.00520718e-01  1.69840291e-01
 -1.40806779e-01  1.86167695e-02 -1.86304122e-01  1.05177060e-01
 -1.29573330e-01 -9.25406590e-02 -2.77258188e-01  4.22487020e-01
  3.23794372e-02  9.28997770e-02  7.55305812e-02  2.80367345e-01
  2.96679229e-01  1.11026630e-01  2.79907405e-01  1.14731200e-01
 -3.03674198e-04  5.77897616e-02  5.83295226e-01  1.64063290e-01
  1.31623819e-01 -1.36492684e-01  5.85228987e-02 -2.44788200e-01]",2024-10-06,5,101,0,0,0
21,"[-0.05047247  0.12199158  0.01542399  0.03866476 -0.03356669 -0.11276738
  0.15397057  0.27840996 -0.12721759  0.01805895 -0.05828087 -0.1942565
 -0.01547353  0.03043608 -0.01066407 -0.18464936  0.03956146 -0.22316472
 -0.02455211 -0.23296101  0.11056647  0.02356537  0.02525066 -0.03714713
 -0.16272709  0.01506869 -0.00833859 -0.07865541 -0.13994691  0.02068208
  0.07095035  0.03099781  0.06521627 -0.06520665 -0.06161621  0.20562288
  0.06993376 -0.13901259 -0.07556397 -0.29082015 -0.03731563 -0.10900536
 -0.08870613 -0.0084055   0.15921493 -0.05639008  0.07130907 -0.00852731
 -0.00212587  0.04310694  0.05717959 -0.07155856 -0.08468981  0.06810007
 -0.11905131  0.04830908  0.05075686 -0.06514736 -0.10782235 -0.0755109
  0.08098644  0.04292111  0.03720038 -0.10926423 -0.17395192  0.12190373
  0.06457923  0.22578172 -0.25582203  0.15795594 -0.05519577  0.07286869
  0.08504228  0.02186347  0.12792479  0.0761003  -0.05883763  0.00405943
 -0.0872665   0.05344528 -0.04683204 -0.04964784 -0.11664291  0.19656992
  0.01920237  0.04714648  0.03973541  0.1217379   0.13614486  0.05472497
  0.12720002  0.04271854 -0.00620943  0.02577225  0.25683668  0.07710496
  0.06732482 -0.06466432  0.01986365 -0.10863211]",2024-10-06,5,4,0,0,0
22,"[-0.06635611  0.17412177  0.01784253  0.07061804 -0.05793218 -0.16787751
  0.23349535  0.39737454 -0.18901135  0.02620512 -0.0892067  -0.27186149
 -0.02507061  0.03638637 -0.0231215  -0.26509982  0.04010285 -0.31285697
 -0.03038292 -0.33255062  0.15382478  0.03795474  0.03926768 -0.04041593
 -0.23825791  0.00700633 -0.01809801 -0.1106634  -0.18869704  0.0204901
  0.0995845   0.04358587  0.10740305 -0.09626764 -0.07946962  0.29874352
  0.11134955 -0.20402372 -0.12175266 -0.42055687 -0.05239127 -0.14750306
 -0.14213762 -0.0167515   0.22424977 -0.08367741  0.11100124 -0.01494553
 -0.01378244  0.05785932  0.09629742 -0.10067314 -0.1350148   0.08912925
 -0.16222605  0.05436383  0.08301912 -0.10110669 -0.15367088 -0.09248799
  0.10701662  0.06772808  0.06991633 -0.16430677 -0.26433372  0.17358631
  0.10472599  0.31784514 -0.37605673  0.23645493 -0.09722449  0.09813988
  0.11727245  0.04177565  0.1999518   0.10724449 -0.09476209  0.01233433
 -0.12392215  0.0711745  -0.07672031 -0.06193713 -0.17648777  0.27363217
  0.02088627  0.0646702   0.04739933  0.18705302  0.19149919  0.07068378
  0.18022998  0.07076566  0.00124945  0.03657544  0.37929553  0.09776994
  0.08693151 -0.08382267  0.04262235 -0.16270664]",2024-10-06,4,38,0,0,0
23,"[-0.0775643   0.19616559  0.02573524  0.0831295  -0.06780352 -0.19174004
  0.26732808  0.44725621 -0.20924903  0.02304609 -0.10164016 -0.30248562
 -0.02574788  0.03619647 -0.0274287  -0.29022217  0.04956729 -0.35448527
 -0.03500168 -0.37353814  0.16920498  0.05207122  0.04112939 -0.04983915
 -0.26526773  0.01196218 -0.0223984  -0.12058065 -0.21485141  0.02381984
  0.11080191  0.04477662  0.12014161 -0.10153639 -0.09517515  0.33965075
  0.12514418 -0.23332831 -0.13091877 -0.47659472 -0.06062455 -0.16346484
 -0.15896447 -0.02619542  0.25810993 -0.08974516  0.12633678 -0.02434374
 -0.01170803  0.06560796  0.10329483 -0.1104487  -0.15621918  0.09841365
 -0.18386519  0.05953725  0.09103832 -0.11750852 -0.17046493 -0.10545594
  0.12424619  0.07734978  0.07661882 -0.18262053 -0.30260861  0.19887507
  0.10985029  0.36060685 -0.41485441  0.26404744 -0.10589987  0.10894412
  0.13436863  0.05012594  0.22273736  0.12456426 -0.11222348  0.00718253
 -0.14220104  0.08052301 -0.08197408 -0.07228048 -0.19748709  0.31600314
  0.02757692  0.07019608  0.05549994  0.20684813  0.20979576  0.0767509
  0.20544621  0.08350103  0.00304945  0.04494794  0.4335534   0.11763534
  0.0911267  -0.09671631  0.04435052 -0.18675676]",2024-10-06,5,33,0,0,0
24,"[-0.07591094  0.19716105  0.022308    0.07901634 -0.06642511 -0.19509825
  0.26876032  0.44871426 -0.21428603  0.02833116 -0.10350791 -0.3051593
 -0.02081259  0.04289158 -0.02452    -0.29969275  0.05310929 -0.35470355
 -0.03837217 -0.38030672  0.17612942  0.04156888  0.03967287 -0.05077977
 -0.27261081  0.00921681 -0.02660645 -0.12733763 -0.21636258  0.02355506
  0.11347042  0.0463042   0.12468205 -0.10690671 -0.08865436  0.33850214
  0.12215417 -0.22941174 -0.1393602  -0.47416651 -0.05691373 -0.16766115
 -0.15201405 -0.0217566   0.25299445 -0.09506586  0.12177309 -0.01449494
 -0.01458011  0.07221428  0.1064478  -0.1133856  -0.15290305  0.10216653
 -0.1821098   0.06775917  0.09187284 -0.1159889  -0.17648299 -0.10796998
  0.12177738  0.07327032  0.07729629 -0.18556149 -0.29918063  0.19649635
  0.11521779  0.35994878 -0.42513621  0.26628694 -0.1080851   0.10989926
  0.13930684  0.04423702  0.222132    0.12795506 -0.10416284  0.01450839
 -0.14220844  0.08009475 -0.09196425 -0.06794754 -0.20101434  0.31622723
  0.02329373  0.07299307  0.05480861  0.21194586  0.21916777  0.08252851
  0.20436172  0.08609646 -0.0028462   0.04631497  0.42865917  0.11893339
  0.09108876 -0.09840809  0.04842155 -0.18325865]",2024-10-06,5,109,0,0,0
25,"[-3.71778160e-02  9.46053639e-02  1.30472733e-02  3.86102535e-02
 -3.48315053e-02 -9.30414423e-02  1.22186095e-01  2.01369405e-01
 -9.93795991e-02  1.19470805e-02 -5.01626618e-02 -1.50111035e-01
 -6.07472472e-03  1.94640737e-02 -1.60458684e-02 -1.35588363e-01
  2.07443293e-02 -1.66392341e-01 -1.10376691e-02 -1.73442051e-01
  8.27438012e-02  2.20253170e-02  1.70877576e-02 -1.97628308e-02
 -1.29762843e-01  5.55404276e-03 -4.31736792e-03 -5.52697666e-02
 -9.95215550e-02  1.13253118e-02  5.55794090e-02  2.24813893e-02
  5.56089021e-02 -4.77041155e-02 -4.55065258e-02  1.57996371e-01
  6.07162304e-02 -1.12838648e-01 -6.18633516e-02 -2.23093629e-01
 -2.67081242e-02 -8.11955035e-02 -7.53401294e-02 -1.77783798e-02
  1.17462493e-01 -4.48680818e-02  5.92365377e-02 -7.79672712e-03
 -1.06308358e-02  3.03604808e-02  5.35528511e-02 -5.71774095e-02
 -7.36139119e-02  4.32282388e-02 -8.79229903e-02  3.04157939e-02
  4.09157649e-02 -5.31269908e-02 -8.50856602e-02 -4.76360619e-02
  6.06040657e-02  3.66759151e-02  3.91369201e-02 -8.45341980e-02
 -1.31560504e-01  8.78226683e-02  5.18035181e-02  1.63627937e-01
 -2.02409148e-01  1.24377571e-01 -5.24919927e-02  5.09270877e-02
  6.58334345e-02  2.25971211e-02  1.10066570e-01  6.34054020e-02
 -5.56273758e-02  6.44685188e-03 -6.02631457e-02  3.48459631e-02
 -4.87537868e-02 -3.54755186e-02 -9.74271297e-02  1.44777358e-01
  1.53680146e-02  3.10194567e-02  2.96545941e-02  1.01978838e-01
  9.84803066e-02  3.62959467e-02  9.45083797e-02  4.28915322e-02
 -1.34058369e-04  2.34527383e-02  1.99947432e-01  5.81611358e-02
  4.35031839e-02 -4.44415808e-02  2.38211658e-02 -8.54668990e-02]",2024-10-05,5,19,0,0,0
26,"[-8.12390894e-02  2.03294009e-01  2.35405210e-02  7.94224888e-02
 -6.77068159e-02 -1.96056157e-01  2.72738874e-01  4.52199161e-01
 -2.17844054e-01  2.81009786e-02 -1.01422526e-01 -3.09059381e-01
 -2.31814124e-02  4.02015671e-02 -2.89131943e-02 -3.03194672e-01
  5.05464189e-02 -3.55802625e-01 -3.80216166e-02 -3.82578731e-01
  1.78591609e-01  4.13281731e-02  4.24342975e-02 -4.32583019e-02
 -2.74313509e-01  1.06738415e-02 -2.36402415e-02 -1.26577422e-01
 -2.17110187e-01  2.02891342e-02  1.15066633e-01  4.86799181e-02
  1.24208108e-01 -1.06866643e-01 -8.85890573e-02  3.40219587e-01
  1.28686786e-01 -2.31655359e-01 -1.41708225e-01 -4.78527874e-01
 -6.03355654e-02 -1.67356238e-01 -1.56097099e-01 -2.56890953e-02
  2.57639676e-01 -9.76386890e-02  1.26637310e-01 -1.36634829e-02
 -1.56509876e-02  7.24978223e-02  1.10092878e-01 -1.17169581e-01
 -1.53105572e-01  1.00629613e-01 -1.84632868e-01  6.40396401e-02
  9.33050290e-02 -1.15943238e-01 -1.78706452e-01 -1.10655107e-01
  1.25300169e-01  7.48755261e-02  8.39099437e-02 -1.88864902e-01
 -3.06541383e-01  2.00998545e-01  1.16683520e-01  3.66724819e-01
 -4.33417946e-01  2.67670602e-01 -1.11615576e-01  1.12282708e-01
  1.41299114e-01  4.41242307e-02  2.25328892e-01  1.28851905e-01
 -1.09641835e-01  1.59123950e-02 -1.41924158e-01  7.92951360e-02
 -9.32408944e-02 -6.99116141e-02 -2.04908878e-01  3.13603371e-01
  2.74583958e-02  7.35493526e-02  5.71697429e-02  2.13736936e-01
  2.22295240e-01  8.27335566e-02  2.03287870e-01  8.46397281e-02
 -3.50067479e-04  4.58361469e-02  4.38276529e-01  1.17799960e-01
  9.52124149e-02 -9.86249521e-02  4.66866493e-02 -1.85831577e-01]",2024-10-05,5,138,1,0,0
27,"[-0.09457961  0.23731834  0.02701296  0.09663263 -0.08225056 -0.23682521
  0.32130566  0.53975737 -0.25706962  0.03477418 -0.11894372 -0.36530578
 -0.02913947  0.05094134 -0.0301471  -0.35817194  0.05860541 -0.42730385
 -0.05214189 -0.45519072  0.21253467  0.05314267  0.05611782 -0.05740682
 -0.32553557  0.01212431 -0.02785485 -0.14916138 -0.25556874  0.02784879
  0.13270071  0.05653734  0.14648275 -0.12462147 -0.10837534  0.40778956
  0.14974022 -0.27945402 -0.16588606 -0.57011873 -0.07172392 -0.19758351
 -0.18710899 -0.02978281  0.30545935 -0.11118004  0.14776345 -0.01623166
 -0.01723154  0.08557832  0.12857601 -0.13509385 -0.18165776  0.11828372
 -0.21849243  0.07730918  0.10925206 -0.1393798  -0.21144414 -0.1270095
  0.14604034  0.08944213  0.09071173 -0.22334322 -0.35878161  0.23797105
  0.1423514   0.43558815 -0.51106411  0.31935248 -0.13006251  0.13055593
  0.16500574  0.05269875  0.26558539  0.1501952  -0.12788145  0.01511023
 -0.16966583  0.09648288 -0.11020913 -0.08160574 -0.23968683  0.3757858
  0.02954755  0.08479927  0.06671019  0.25053903  0.26062208  0.09647267
  0.24380733  0.10061631  0.00136375  0.05265859  0.51856697  0.14203152
  0.11466061 -0.12061846  0.05518023 -0.21871321]",2024-10-05,4,234,0,0,0
28,"[-0.10465865  0.26092321  0.02952482  0.10561404 -0.08779392 -0.25780195
  0.35148552  0.5894466  -0.28007856  0.03549481 -0.13178428 -0.40235806
 -0.03167425  0.05708118 -0.03290324 -0.39083865  0.06464408 -0.46287632
 -0.05479167 -0.49451417  0.22935864  0.05849805  0.05333682 -0.06292859
 -0.35150787  0.01300381 -0.03290411 -0.16356342 -0.28053829  0.02593393
  0.1474473   0.06008818  0.16165769 -0.13239183 -0.12137614  0.44489014
  0.16726428 -0.30078572 -0.18131456 -0.61988091 -0.07469124 -0.21736965
 -0.20210278 -0.03552492  0.33365867 -0.12082739  0.15977241 -0.01605405
 -0.01739772  0.09404349  0.14042987 -0.15031852 -0.19609857  0.1304744
 -0.2378411   0.08610602  0.11919953 -0.1508297  -0.22851141 -0.14323136
  0.1604341   0.09852848  0.10354178 -0.24491411 -0.39169782  0.26045519
  0.15181281  0.47376308 -0.56004065  0.34776783 -0.14411373  0.14396791
  0.18145722  0.0541363   0.29130238  0.16591316 -0.13904648  0.01975911
 -0.18427251  0.10391743 -0.11930475 -0.09175074 -0.26664111  0.41404927
  0.03252786  0.09689986  0.06985823  0.27367809  0.28990385  0.10896242
  0.26260591  0.11321419 -0.00105901  0.05912488  0.5629096   0.15586579
  0.12359013 -0.12769252  0.06579298 -0.2405678 ]",2024-10-04,5,118,0,0,0
29,"[-7.90363401e-02  2.00931504e-01  2.17999537e-02  8.08857307e-02
 -7.07255304e-02 -1.97818220e-01  2.73126781e-01  4.56825227e-01
 -2.16473967e-01  3.00087165e-02 -1.03752874e-01 -3.14432591e-01
 -2.50127930e-02  4.38608266e-02 -2.67271716e-02 -3.03398907e-01
  5.30473888e-02 -3.57696772e-01 -4.22085300e-02 -3.83778185e-01
  1.80071592e-01  4.43001501e-02  4.39672805e-02 -4.81659845e-02
 -2.75884390e-01  1.20437192e-02 -2.41524447e-02 -1.27892122e-01
 -2.14955762e-01  2.52994690e-02  1.15221873e-01  4.58558053e-02
  1.24839276e-01 -1.06154539e-01 -9.24127176e-02  3.43245298e-01
  1.29431352e-01 -2.33098596e-01 -1.41088098e-01 -4.81064171e-01
 -5.97587749e-02 -1.68594062e-01 -1.57422006e-01 -2.50513721e-02
  2.55748153e-01 -9.40479636e-02  1.28537998e-01 -1.53936185e-02
 -1.54430429e-02  7.22845271e-02  1.08235098e-01 -1.17930353e-01
 -1.51969403e-01  9.89526361e-02 -1.86254561e-01  6.43048584e-02
  9.59765688e-02 -1.15639426e-01 -1.79578528e-01 -1.06688075e-01
  1.24991782e-01  7.55807459e-02  7.82433301e-02 -1.88846797e-01
 -3.05379927e-01  2.03365520e-01  1.16829425e-01  3.68679494e-01
 -4.30732638e-01  2.68227696e-01 -1.11196734e-01  1.07579626e-01
  1.40474990e-01  4.39834706e-02  2.26116493e-01  1.29101321e-01
 -1.07761249e-01  1.60591695e-02 -1.43423542e-01  8.03687274e-02
 -9.44451168e-02 -6.97194263e-02 -2.05883697e-01  3.20483059e-01
  2.50141546e-02  7.39775524e-02  5.62632233e-02  2.13413715e-01
  2.23005265e-01  7.87611455e-02  2.07757413e-01  8.47273842e-02
 -3.16045916e-04  4.46051061e-02  4.36958015e-01  1.18528299e-01
  9.39989537e-02 -9.97322425e-02  4.74818423e-02 -1.86238602e-01]",2024-10-04,5,239,0,0,0
30,"[-1.01779021e-01  2.52085954e-01  3.19145508e-02  1.04035489e-01
 -8.51699859e-02 -2.53804445e-01  3.40697706e-01  5.71743488e-01
 -2.74365902e-01  3.08028255e-02 -1.28660560e-01 -3.91930073e-01
 -3.16625796e-02  5.73109873e-02 -3.09425630e-02 -3.78793597e-01
  6.63707554e-02 -4.44775015e-01 -5.51821478e-02 -4.78230238e-01
  2.24814668e-01  5.49756661e-02  5.59159219e-02 -6.64428622e-02
 -3.42335939e-01  1.42465867e-02 -3.29216719e-02 -1.56761587e-01
 -2.74935424e-01  3.16953100e-02  1.48077190e-01  5.73028736e-02
  1.54286325e-01 -1.33778274e-01 -1.14629991e-01  4.31902349e-01
  1.61993802e-01 -2.88264990e-01 -1.75182119e-01 -5.97261548e-01
 -6.85267448e-02 -2.14834794e-01 -2.00956553e-01 -3.35525349e-02
  3.21835041e-01 -1.13774657e-01  1.57359600e-01 -1.97673831e-02
 -1.55050354e-02  9.16581750e-02  1.41087487e-01 -1.52090266e-01
 -1.90983325e-01  1.24951422e-01 -2.32039809e-01  8.77314210e-02
  1.17791831e-01 -1.44163549e-01 -2.26911128e-01 -1.33927420e-01
  1.50819406e-01  9.78675336e-02  9.83823985e-02 -2.39648178e-01
 -3.76386702e-01  2.55425692e-01  1.50780752e-01  4.57368165e-01
 -5.41011274e-01  3.42370003e-01 -1.36847198e-01  1.34561524e-01
  1.80091918e-01  5.56720085e-02  2.82700062e-01  1.58587366e-01
 -1.35279462e-01  1.86184831e-02 -1.77223936e-01  9.93217453e-02
 -1.22505508e-01 -8.76073390e-02 -2.59045213e-01  3.97522062e-01
  2.90966704e-02  8.87414590e-02  6.82762414e-02  2.64902353e-01
  2.79547304e-01  1.02068998e-01  2.59222418e-01  1.08501494e-01
  1.30614470e-04  5.39224334e-02  5.43654680e-01  1.50833026e-01
  1.24186724e-01 -1.27006233e-01  5.66408969e-02 -2.31054679e-01]",2024-10-04,5,90,0,0,0
31,"[-0.09950928  0.25702792  0.03037805  0.10687681 -0.09013173 -0.25751942
  0.35558203  0.58856869 -0.27985469  0.0352791  -0.13532318 -0.39982098
 -0.02741211  0.05716554 -0.03817601 -0.39611271  0.06543794 -0.46227202
 -0.05124306 -0.49463505  0.23545432  0.05257062  0.04996546 -0.06289865
 -0.35044941  0.01106119 -0.03278507 -0.16808622 -0.28272295  0.03053498
  0.14295207  0.06219698  0.16090412 -0.13821106 -0.11539704  0.44042784
  0.16527256 -0.29472461 -0.18009588 -0.62137365 -0.0788325  -0.22173142
 -0.20054944 -0.03179857  0.33000883 -0.12605746  0.1584591  -0.01456944
 -0.01741347  0.09410761  0.13928387 -0.14707677 -0.1954293   0.13234361
 -0.23487394  0.08296169  0.12098926 -0.15653352 -0.2379909  -0.13599268
  0.15527831  0.09681538  0.09971826 -0.24426325 -0.39030105  0.25993839
  0.15502602  0.47655159 -0.55412233  0.34829193 -0.13736922  0.14452574
  0.18352143  0.05186184  0.29261738  0.16586235 -0.13433334  0.02163467
 -0.18178117  0.10367614 -0.11780224 -0.09013659 -0.26343375  0.40907803
  0.03193589  0.09029944  0.074131    0.27659667  0.28712723  0.10896228
  0.26594511  0.11518756  0.00224085  0.05965634  0.56329679  0.15352018
  0.12080725 -0.12958615  0.06170774 -0.23762791]",2024-10-04,5,46,0,0,0
32,"[-0.06817459  0.18566777  0.02172705  0.07058898 -0.05856898 -0.18393163
  0.24932428  0.41802442 -0.20045187  0.02536061 -0.09566938 -0.2850022
 -0.01891177  0.04325562 -0.02199891 -0.27909079  0.04684103 -0.33049801
 -0.03589147 -0.35354748  0.16464002  0.0388177   0.03990148 -0.0474555
 -0.25126719  0.00751546 -0.0220235  -0.11890964 -0.20150875  0.022552
  0.1043215   0.04335775  0.11300404 -0.0978472  -0.08272126  0.31739441
  0.11394629 -0.21431002 -0.12581317 -0.44298077 -0.05282036 -0.15379584
 -0.14460054 -0.02263236  0.234565   -0.08745685  0.11366581 -0.01358083
 -0.01204422  0.06709848  0.10263906 -0.10782892 -0.14053406  0.09270468
 -0.16614363  0.06202095  0.0863487  -0.10733621 -0.16343436 -0.10003186
  0.11270268  0.06700566  0.06898207 -0.17345521 -0.27617657  0.18400341
  0.11085976  0.33422601 -0.39599609  0.24852982 -0.09870849  0.10000192
  0.12798777  0.0426396   0.20580734  0.11873674 -0.09588373  0.01382017
 -0.13125719  0.0766277  -0.08430292 -0.06207437 -0.18798941  0.29404715
  0.02315459  0.06824866  0.05156824  0.19655155  0.20542926  0.07662696
  0.19358291  0.08057851 -0.00224881  0.04117184  0.4001607   0.11061556
  0.08716501 -0.09121793  0.04459698 -0.17017365]",2024-10-04,5,109,0,0,0
33,"[-0.09131917  0.23069838  0.02642881  0.09348997 -0.07986139 -0.22697674
  0.30891359  0.51955748 -0.24723063  0.03200883 -0.11447878 -0.35169071
 -0.02554918  0.04877861 -0.03022904 -0.34897301  0.05763656 -0.41132194
 -0.04941785 -0.43482658  0.20432754  0.04931351  0.0489061  -0.0560985
 -0.31484112  0.01098861 -0.02667215 -0.14605105 -0.24781202  0.02739539
  0.12821981  0.05419981  0.1398991  -0.11854567 -0.10557275  0.39236841
  0.1478429  -0.26482928 -0.1612228  -0.54967356 -0.06712253 -0.19061606
 -0.17972979 -0.02943005  0.29330927 -0.10873286  0.14423749 -0.01499902
 -0.02189928  0.08250121  0.12432449 -0.13545781 -0.17751165  0.11311641
 -0.20958529  0.07652587  0.10594848 -0.13459282 -0.20542762 -0.12621365
  0.13949749  0.08880121  0.09259088 -0.21738885 -0.34360495  0.22844683
  0.13788334  0.42106164 -0.49513885  0.30948496 -0.12219773  0.12656511
  0.16062318  0.05102123  0.25688592  0.14250803 -0.12435847  0.01736896
 -0.16509619  0.09157179 -0.10378674 -0.08221079 -0.23273173  0.36314651
  0.02623172  0.082027    0.06228315  0.24349248  0.25131661  0.09314304
  0.23221259  0.09768523  0.0012915   0.05056866  0.49904105  0.13303854
  0.11181808 -0.11414522  0.05486954 -0.2123432 ]",2024-10-03,5,128,1,0,0
34,"[-0.07773379  0.21541624  0.02589757  0.07495352 -0.06306112 -0.21506211
  0.29161102  0.47856739 -0.22996356  0.0248107  -0.11174989 -0.3282083
 -0.01610441  0.04338657 -0.01970274 -0.32696411  0.05488147 -0.37419343
 -0.03465198 -0.4082222   0.19219823  0.04086394  0.03877488 -0.05911241
 -0.28941798  0.00434053 -0.03149671 -0.14186899 -0.2259711   0.02434091
  0.11686801  0.05217447  0.12144939 -0.11516585 -0.08955335  0.36690101
  0.11927172 -0.23451108 -0.14159599 -0.50448185 -0.05213378 -0.18640703
 -0.15610857 -0.02022071  0.26992035 -0.10474185  0.1250574  -0.01879893
 -0.01142745  0.07857496  0.12071973 -0.11242506 -0.14921859  0.10282408
 -0.18010883  0.06965192  0.10056197 -0.11970227 -0.18919562 -0.11065189
  0.12357438  0.07185395  0.07348603 -0.19473597 -0.30815592  0.21099414
  0.12670876  0.38379851 -0.44140294  0.27425095 -0.11213862  0.10600322
  0.15164791  0.05514791  0.24292889  0.14084788 -0.10277689  0.02230664
 -0.14265604  0.09360971 -0.10195892 -0.06301249 -0.21200809  0.32982618
  0.03354947  0.07972196  0.06604715  0.2264901   0.24231318  0.08844941
  0.22629668  0.09395073  0.00535316  0.04397388  0.46073794  0.13185951
  0.0981894  -0.10429102  0.0523436  -0.20000795]",2024-10-03,5,7,0,0,0
